Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
Air India,03/09/2019,Delhi,Mumbai,Evening,Morning,3h,1 stop,7090
Air India,18/10/2019,Bangalore,Mumbai,Evening,Afternoon,2h 10m,2 stops,4971
Air India,15/06/2019,Mumbai,Hyderabad,Evening,Afternoon,3h,non-stop,14151
Air India,26/06/2019,Mumbai,Kolkata,Morning,Morning,4h 15m,1 stop,9454
Air India,01/11/2019,Delhi,Kolkata,Evening,Night,1h 45m,non-stop,8025
Air India,08/03/2019,Kolkata,Hyderabad,Afternoon,Night,4h 15m,non-stop,8429
Air India,11/01/2019,Chennai,Hyderabad,Night,Night,3h,1 stop,9025
Air India,09/05/2019,Delhi,Mumbai,Evening,Night,2h 30m,2 stops,9683
Air India,30/08/2019,Chennai,Cochin,Night,Morning,1h 45m,non-stop,7637
Air India,21/07/2019,Chennai,Mumbai,Evening,Morning,1h 45m,2 stops,5236
Air India,10/09/2019,Bangalore,Delhi,Afternoon,Morning,4h 15m,2 stops,12003
Air India,25/02/2019,Bangalore,Hyderabad,Evening,Afternoon,2h 10m,1 stop,4799
Air India,12/01/2019,Bangalore,Kolkata,Morning,Afternoon,2h 10m,1 stop,5906
Air India,31/12/2019,Mumbai,Kolkata,Night,Night,1h 45m,2 stops,8859
Air India,28/10/2019,Bangalore,Kolkata,Morning,Afternoon,2h 10m,non-stop,7268
Air India,18/09/2019,Kolkata,Cochin,Evening,Night,2h 30m,1 stop,9840
Air India,28/01/2019,Bangalore,Delhi,Evening,Night,2h 30m,non-stop,7256
Air India,07/11/2019,Delhi,Mumbai,Night,Night,2h 10m,1 stop,3008
Air India,16/01/2019,Mumbai,Delhi,Morning,Evening,4h 15m,non-stop,12129
Air India,20/04/2019,Chennai,Kolkata,Morning,Afternoon,3h,2 stops,8699
Air India,06/01/2019,Chennai,Mumbai,Afternoon,Night,1h 45m,1 stop,3239
Air India,04/10/2019,Chennai,Cochin,Night,Evening,4h 15m,2 stops,4788
Air India,16/07/2019,Delhi,Mumbai,Evening,Morning,2h 30m,non-stop,9075
Air India,14/11/2019,Bangalore,Cochin,Night,Evening,4h 15m,1 stop,4212
Air India,09/11/2019,Bangalore,Kolkata,Afternoon,Evening,2h 30m,non-stop,10806
Air India,18/02/2019,Mumbai,Delhi,Night,Night,4h 15m,1 stop,7154
Air India,21/04/2019,Bangalore,Delhi,Evening,Afternoon,2h 30m,1 stop,14503
Air India,26/04/2019,Kolkata,Mumbai,Afternoon,Morning,4h 15m,1 stop,9405
Air India,02/10/2019,Delhi,Cochin,Evening,Evening,2h 10m,1 stop,11273
Air India,23/03/2019,Chennai,Cochin,Afternoon,Afternoon,3h,2 stops,8905
Air India,28/12/2019,Mumbai,Hyderabad,Evening,Morning,1h 45m,2 stops,7547
Air India,14/12/2019,Mumbai,Delhi,Afternoon,Night,4h 15m,2 stops,14453
Air India,20/08/2019,Delhi,Cochin,Afternoon,Evening,1h 45m,2 stops,10324
Air India,23/12/2019,Delhi,Mumbai,Morning,Afternoon,4h 15m,non-stop,7061
Air India,01/01/2019,Kolkata,Delhi,Morning,Morning,2h 10m,1 stop,3474
Air India,24/03/2019,Kolkata,Delhi,Evening,Afternoon,4h 15m,2 stops,6011
Air India,23/11/2019,Chennai,Delhi,Evening,Evening,2h 30m,2 stops,3162
Air India,21/11/2019,Kolkata,Delhi,Afternoon,Afternoon,2h 10m,non-stop,3407
Air India,21/09/2019,Kolkata,Hyderabad,Morning,Night,1h 45m,non-stop,9052
Air India,07/06/2019,Mumbai,Kolkata,Afternoon,Morning,2h 10m,1 stop,12082
Air India,05/07/2019,Chennai,Delhi,Night,Morning,1h 45m,non-stop,6671
Air India,11/11/2019,Chennai,Cochin,Morning,Afternoon,1h 45m,1 stop,4211
Air India,23/04/2019,Bangalore,Cochin,Evening,Morning,4h 15m,1 stop,13607
Air India,14/06/2019,Kolkata,Cochin,Night,Afternoon,2h 10m,2 stops,4106
Air India,02/03/2019,Kolkata,Mumbai,Night,Evening,2h 30m,1 stop,12930
Air India,10/06/2019,Mumbai,Cochin,Afternoon,Evening,3h,2 stops,5706
Air India,22/06/2019,Mumbai,Hyderabad,Evening,Night,1h 45m,non-stop,5905
Air India,06/05/2019,Mumbai,Cochin,Night,Night,4h 15m,1 stop,5102
Air India,08/07/2019,Mumbai,Kolkata,Night,Evening,2h 10m,non-stop,3277
Air India,18/02/2019,Chennai,Cochin,Evening,Morning,4h 15m,non-stop,9737
Air India,20/10/2019,Bangalore,Delhi,Afternoon,Morning,1h 45m,1 stop,12459
Air India,08/05/2019,Delhi,Kolkata,Evening,Morning,1h 45m,2 stops,10292
Air India,20/07/2019,Mumbai,Delhi,Afternoon,Afternoon,3h,2 stops,7205
Air India,12/03/2019,Mumbai,Cochin,Night,Afternoon,2h 10m,1 stop,8426
Air India,14/07/2019,Delhi,Kolkata,Morning,Night,2h 10m,2 stops,3786
Air India,08/06/2019,Delhi,Kolkata,Morning,Morning,2h 30m,1 stop,10971
Air India,02/04/2019,Delhi,Hyderabad,Night,Morning,2h 10m,2 stops,5754
Air India,24/12/2019,Chennai,Kolkata,Night,Morning,2h 10m,1 stop,8759
Air India,27/12/2019,Kolkata,Hyderabad,Night,Morning,1h 45m,1 stop,9558
Air India,02/04/2019,Chennai,Delhi,Morning,Morning,2h 30m,non-stop,13795
Air India,03/01/2019,Kolkata,Delhi,Afternoon,Afternoon,2h 30m,1 stop,3913
Air India,10/07/2019,Delhi,Mumbai,Morning,Morning,1h 45m,non-stop,8946
Air India,28/06/2019,Delhi,Mumbai,Afternoon,Evening,1h 45m,2 stops,5729
Air India,19/01/2019,Kolkata,Delhi,Morning,Night,1h 45m,2 stops,11264
Air India,25/01/2019,Mumbai,Kolkata,Morning,Afternoon,4h 15m,1 stop,6150
Air India,21/03/2019,Kolkata,Mumbai,Afternoon,Evening,2h 10m,2 stops,13114
Air India,02/10/2019,Kolkata,Hyderabad,Afternoon,Morning,4h 15m,1 stop,11929
Air India,08/10/2019,Mumbai,Kolkata,Night,Morning,1h 45m,2 stops,9202
Air India,24/04/2019,Delhi,Cochin,Afternoon,Afternoon,2h 30m,non-stop,7862
Air India,30/04/2019,Chennai,Cochin,Night,Evening,3h,non-stop,3928
Air India,11/09/2019,Kolkata,Cochin,Morning,Evening,4h 15m,2 stops,10258
Air India,19/01/2019,Chennai,Mumbai,Afternoon,Night,4h 15m,1 stop,5972
Air India,25/06/2019,Mumbai,Delhi,Evening,Afternoon,3h,non-stop,9443
Air India,26/01/2019,Delhi,Hyderabad,Morning,Morning,2h 10m,2 stops,6241
Air India,07/11/2019,Mumbai,Cochin,Afternoon,Morning,2h 10m,2 stops,8203
Air India,23/08/2019,Bangalore,Cochin,Evening,Morning,3h,2 stops,3731
Air India,16/10/2019,Delhi,Mumbai,Night,Night,4h 15m,1 stop,13090
Air India,14/10/2019,Kolkata,Cochin,Afternoon,Evening,2h 10m,1 stop,7776
Air India,10/08/2019,Bangalore,Mumbai,Night,Morning,1h 45m,1 stop,3302
Air India,10/12/2019,Delhi,Kolkata,Afternoon,Evening,3h,non-stop,7449
Air India,17/12/2019,Chennai,Hyderabad,Morning,Night,4h 15m,non-stop,5345
Air India,14/09/2019,Kolkata,Cochin,Afternoon,Evening,1h 45m,2 stops,7099
Air India,23/01/2019,Bangalore,Mumbai,Evening,Night,2h 30m,non-stop,11524
Air India,22/08/2019,Delhi,Kolkata,Afternoon,Morning,1h 45m,non-stop,9970
Air India,15/02/2019,Kolkata,Mumbai,Evening,Morning,3h,1 stop,13762
Air India,06/02/2019,Bangalore,Hyderabad,Evening,Morning,4h 15m,1 stop,8925
Air India,22/07/2019,Chennai,Delhi,Morning,Evening,1h 45m,1 stop,3788
Air India,27/11/2019,Chennai,Mumbai,Night,Evening,1h 45m,2 stops,7195
Air India,26/12/2019,Delhi,Kolkata,Morning,Evening,4h 15m,non-stop,10134
Air India,03/06/2019,Chennai,Kolkata,Evening,Morning,4h 15m,2 stops,13260
Air India,15/11/2019,Delhi,Hyderabad,Night,Night,1h 45m,2 stops,3092
Air India,18/11/2019,Mumbai,Delhi,Afternoon,Afternoon,4h 15m,2 stops,3617
Air India,17/12/2019,Delhi,Mumbai,Morning,Evening,4h 15m,1 stop,13267
Air India,26/10/2019,Delhi,Kolkata,Night,Afternoon,3h,non-stop,3287
Air India,02/12/2019,Bangalore,Mumbai,Night,Evening,2h 10m,2 stops,8803
Air India,26/05/2019,Chennai,Hyderabad,Morning,Afternoon,1h 45m,1 stop,6277
Air India,14/09/2019,Delhi,Kolkata,Evening,Morning,3h,1 stop,5490
Air India,23/06/2019,Kolkata,Hyderabad,Morning,Afternoon,3h,2 stops,7075
Air India,12/12/2019,Mumbai,Delhi,Night,Night,2h 30m,non-stop,7879
Air India,11/08/2019,Mumbai,Kolkata,Evening,Evening,4h 15m,1 stop,14591
Air India,17/06/2019,Kolkata,Delhi,Afternoon,Evening,2h 10m,1 stop,13074
Air India,10/02/2019,Bangalore,Hyderabad,Night,Morning,2h 30m,2 stops,7242
Air India,23/08/2019,Mumbai,Cochin,Night,Morning,2h 10m,1 stop,11887
Air India,31/08/2019,Bangalore,Cochin,Evening,Afternoon,2h 30m,non-stop,3139
Air India,27/06/2019,Mumbai,Hyderabad,Afternoon,Evening,4h 15m,non-stop,5277
Air India,05/02/2019,Delhi,Mumbai,Evening,Evening,3h,2 stops,9951
Air India,13/05/2019,Bangalore,Mumbai,Night,Night,2h 30m,2 stops,7895
Air India,11/02/2019,Kolkata,Cochin,Night,Night,1h 45m,1 stop,4744
Air India,24/04/2019,Kolkata,Mumbai,Morning,Afternoon,2h 30m,2 stops,13287
Air India,01/05/2019,Delhi,Cochin,Evening,Evening,1h 45m,1 stop,9253
Air India,15/03/2019,Mumbai,Kolkata,Evening,Morning,2h 10m,1 stop,3927
Air India,05/08/2019,Mumbai,Hyderabad,Evening,Night,4h 15m,1 stop,3749
Air India,17/11/2019,Chennai,Mumbai,Morning,Afternoon,2h 10m,1 stop,14841
Air India,12/05/2019,Mumbai,Cochin,Night,Morning,3h,1 stop,4921
Air India,13/11/2019,Chennai,Kolkata,Evening,Evening,2h 10m,1 stop,4163
Air India,29/04/2019,Kolkata,Cochin,Afternoon,Night,1h 45m,2 stops,3569
Air India,19/03/2019,Kolkata,Delhi,Morning,Night,4h 15m,1 stop,4161
Air India,25/04/2019,Chennai,Mumbai,Evening,Afternoon,2h 10m,2 stops,7464
Air India,13/02/2019,Delhi,Hyderabad,Evening,Night,2h 30m,1 stop,12363
Air India,06/01/2019,Delhi,Hyderabad,Morning,Night,3h,non-stop,3819
Air India,07/04/2019,Mumbai,Hyderabad,Afternoon,Morning,2h 30m,non-stop,5260
Air India,03/05/2019,Chennai,Mumbai,Morning,Afternoon,1h 45m,non-stop,8155
Air India,02/12/2019,Delhi,Hyderabad,Afternoon,Morning,1h 45m,non-stop,13233
Air India,14/03/2019,Chennai,Kolkata,Morning,Night,1h 45m,non-stop,5515
Air India,28/12/2019,Chennai,Delhi,Afternoon,Night,4h 15m,1 stop,8239
Air India,08/12/2019,Kolkata,Delhi,Morning,Night,2h 10m,non-stop,5789
Air India,17/09/2019,Chennai,Cochin,Afternoon,Morning,1h 45m,non-stop,13625
Air India,08/09/2019,Mumbai,Cochin,Morning,Evening,3h,2 stops,5823
Air India,07/08/2019,Delhi,Kolkata,Night,Afternoon,1h 45m,1 stop,9262
Air India,22/04/2019,Delhi,Hyderabad,Night,Morning,3h,2 stops,12448
Air India,15/07/2019,Mumbai,Hyderabad,Evening,Evening,4h 15m,1 stop,13900
Air India,14/02/2019,Kolkata,Hyderabad,Evening,Morning,3h,non-stop,4034
Air India,25/06/2019,Bangalore,Delhi,Morning,Afternoon,4h 15m,non-stop,5698
Air India,24/08/2019,Kolkata,Cochin,Evening,Evening,1h 45m,non-stop,8531
Air India,26/11/2019,Bangalore,Hyderabad,Night,Morning,2h 10m,2 stops,12606
Air India,03/01/2019,Delhi,Kolkata,Afternoon,Morning,2h 30m,2 stops,7386
Air India,18/06/2019,Delhi,Hyderabad,Afternoon,Evening,4h 15m,2 stops,6477
Air India,25/05/2019,Kolkata,Mumbai,Night,Night,2h 10m,2 stops,13607
Air India,11/02/2019,Bangalore,Kolkata,Night,Evening,4h 15m,non-stop,7356
Air India,28/08/2019,Mumbai,Delhi,Afternoon,Morning,3h,1 stop,5908
Air India,30/06/2019,Bangalore,Delhi,Afternoon,Afternoon,2h 10m,non-stop,11124
Air India,24/05/2019,Chennai,Kolkata,Afternoon,Evening,2h 10m,non-stop,10496
Air India,04/06/2019,Delhi,Kolkata,Morning,Afternoon,2h 30m,non-stop,14855
Air India,03/10/2019,Delhi,Cochin,Night,Afternoon,1h 45m,1 stop,11441
Air India,20/10/2019,Delhi,Hyderabad,Night,Morning,2h 10m,non-stop,8953
Air India,27/09/2019,Delhi,Kolkata,Evening,Afternoon,3h,non-stop,4191
Air India,25/06/2019,Kolkata,Hyderabad,Morning,Morning,2h 30m,non-stop,6600
Air India,28/11/2019,Delhi,Hyderabad,Evening,Night,4h 15m,1 stop,11611
Air India,03/10/2019,Delhi,Mumbai,Evening,Evening,3h,non-stop,11471
Air India,23/04/2019,Chennai,Mumbai,Morning,Morning,2h 30m,non-stop,13591
Air India,07/05/2019,Chennai,Delhi,Evening,Evening,3h,2 stops,9521
Air India,11/12/2019,Delhi,Cochin,Evening,Night,2h 30m,1 stop,3429
Air India,18/05/2019,Bangalore,Delhi,Night,Night,2h 30m,1 stop,9518
Air India,20/10/2019,Delhi,Cochin,Afternoon,Evening,2h 10m,1 stop,9347
Air India,27/06/2019,Mumbai,Kolkata,Morning,Evening,1h 45m,1 stop,11634
Air India,13/07/2019,Delhi,Mumbai,Night,Afternoon,3h,1 stop,13230
Air India,28/05/2019,Mumbai,Delhi,Afternoon,Morning,2h 10m,non-stop,5010
Air India,23/03/2019,Delhi,Hyderabad,Afternoon,Night,1h 45m,non-stop,3043
Air India,07/09/2019,Bangalore,Hyderabad,Night,Afternoon,1h 45m,non-stop,13626
Air India,16/12/2019,Kolkata,Delhi,Night,Evening,3h,2 stops,10579
Air India,10/07/2019,Delhi,Cochin,Night,Evening,4h 15m,2 stops,9484
Air India,15/07/2019,Bangalore,Hyderabad,Night,Afternoon,2h 30m,2 stops,5061
Air India,01/02/2019,Mumbai,Hyderabad,Evening,Afternoon,1h 45m,1 stop,9913
Air India,01/07/2019,Kolkata,Cochin,Afternoon,Evening,4h 15m,2 stops,3951
Air India,19/09/2019,Kolkata,Hyderabad,Afternoon,Afternoon,2h 30m,1 stop,4334
Air India,09/10/2019,Mumbai,Hyderabad,Night,Morning,2h 10m,2 stops,4283
Air India,27/01/2019,Mumbai,Delhi,Afternoon,Afternoon,4h 15m,non-stop,3352
Air India,04/06/2019,Mumbai,Kolkata,Afternoon,Evening,4h 15m,2 stops,14165
Air India,06/12/2019,Bangalore,Delhi,Afternoon,Morning,3h,non-stop,8981
Air India,14/01/2019,Bangalore,Delhi,Night,Night,1h 45m,2 stops,8299
Air India,13/01/2019,Mumbai,Kolkata,Morning,Morning,1h 45m,2 stops,13766
Air India,04/05/2019,Kolkata,Cochin,Afternoon,Morning,3h,2 stops,3723
Air India,05/10/2019,Chennai,Mumbai,Night,Afternoon,3h,2 stops,13193
Air India,23/08/2019,Kolkata,Delhi,Night,Afternoon,1h 45m,non-stop,9874
Air India,05/04/2019,Mumbai,Cochin,Morning,Afternoon,2h 10m,1 stop,12496
Air India,29/12/2019,Kolkata,Mumbai,Morning,Afternoon,3h,1 stop,7009
Air India,22/11/2019,Delhi,Cochin,Morning,Night,2h 30m,2 stops,8008
Air India,16/01/2019,Chennai,Delhi,Evening,Night,1h 45m,non-stop,8897
Air India,26/03/2019,Bangalore,Delhi,Morning,Afternoon,2h 30m,1 stop,4345
Air India,06/06/2019,Chennai,Delhi,Afternoon,Afternoon,4h 15m,1 stop,14301
Air India,13/08/2019,Delhi,Cochin,Evening,Evening,3h,2 stops,11371
Air India,12/02/2019,Chennai,Kolkata,Afternoon,Night,2h 30m,1 stop,14547
Air India,11/01/2019,Kolkata,Mumbai,Afternoon,Night,2h 10m,2 stops,14034
Air India,12/07/2019,Bangalore,Kolkata,Evening,Night,1h 45m,1 stop,11135
Air India,02/10/2019,Kolkata,Cochin,Night,Night,4h 15m,2 stops,3351
Air India,21/07/2019,Kolkata,Hyderabad,Afternoon,Evening,2h 30m,2 stops,12763
Air India,28/07/2019,Delhi,Mumbai,Afternoon,Morning,2h 10m,2 stops,9159
Air India,06/12/2019,Chennai,Kolkata,Afternoon,Morning,1h 45m,1 stop,7695
Air India,15/02/2019,Kolkata,Cochin,Night,Night,2h 30m,2 stops,8249
Air India,04/01/2019,Delhi,Mumbai,Morning,Evening,2h 30m,1 stop,5562
Air India,28/07/2019,Mumbai,Cochin,Afternoon,Evening,1h 45m,1 stop,10843
Air India,20/01/2019,Bangalore,Hyderabad,Morning,Morning,2h 30m,non-stop,7348
Air India,07/07/2019,Mumbai,Hyderabad,Morning,Afternoon,2h 10m,2 stops,8157
Air India,04/06/2019,Delhi,Mumbai,Afternoon,Evening,3h,2 stops,13229
Air India,07/03/2019,Bangalore,Mumbai,Evening,Evening,1h 45m,2 stops,10645
Air India,09/11/2019,Mumbai,Hyderabad,Evening,Evening,2h 30m,2 stops,8314
Air India,03/10/2019,Kolkata,Delhi,Afternoon,Afternoon,4h 15m,non-stop,14010
Air India,29/01/2019,Chennai,Kolkata,Afternoon,Night,4h 15m,2 stops,13237
Air India,08/08/2019,Delhi,Hyderabad,Afternoon,Afternoon,3h,1 stop,10326
Air India,07/10/2019,Kolkata,Cochin,Morning,Evening,4h 15m,non-stop,9319
Air India,08/06/2019,Mumbai,Delhi,Afternoon,Night,1h 45m,1 stop,14300
Air India,12/11/2019,Bangalore,Cochin,Morning,Afternoon,2h 30m,2 stops,3731
Air India,26/10/2019,Kolkata,Mumbai,Night,Afternoon,2h 30m,2 stops,8565
Air India,25/11/2019,Bangalore,Mumbai,Evening,Night,2h 10m,2 stops,11252
Air India,22/11/2019,Delhi,Mumbai,Afternoon,Afternoon,1h 45m,non-stop,11113
Air India,10/02/2019,Kolkata,Hyderabad,Evening,Afternoon,3h,2 stops,14181
Air India,14/05/2019,Bangalore,Hyderabad,Afternoon,Night,2h 30m,non-stop,11842
Air India,01/06/2019,Bangalore,Kolkata,Evening,Afternoon,3h,non-stop,9604
Air India,14/04/2019,Delhi,Hyderabad,Evening,Afternoon,4h 15m,2 stops,7988
Air India,09/11/2019,Kolkata,Hyderabad,Afternoon,Morning,2h 10m,non-stop,6956
Air India,14/04/2019,Delhi,Kolkata,Night,Night,2h 10m,2 stops,3613
Air India,13/02/2019,Kolkata,Delhi,Morning,Night,2h 10m,1 stop,11125
Air India,23/05/2019,Bangalore,Hyderabad,Afternoon,Afternoon,2h 10m,1 stop,14232
Air India,18/11/2019,Bangalore,Kolkata,Morning,Afternoon,2h 30m,1 stop,8665
Air India,27/12/2019,Bangalore,Hyderabad,Morning,Afternoon,1h 45m,1 stop,6029
Air India,13/11/2019,Kolkata,Delhi,Night,Evening,4h 15m,1 stop,12288
Air India,27/06/2019,Bangalore,Kolkata,Afternoon,Evening,2h 10m,2 stops,3137
Air India,02/03/2019,Kolkata,Hyderabad,Morning,Night,4h 15m,non-stop,4469
Air India,30/01/2019,Bangalore,Delhi,Night,Night,2h 10m,non-stop,3766
Air India,18/01/2019,Delhi,Cochin,Afternoon,Morning,1h 45m,1 stop,9546
Air India,04/07/2019,Delhi,Kolkata,Night,Morning,4h 15m,1 stop,9261
Air India,12/07/2019,Mumbai,Hyderabad,Morning,Night,1h 45m,2 stops,14229
Air India,10/12/2019,Bangalore,Hyderabad,Morning,Night,1h 45m,1 stop,9823
Air India,03/06/2019,Mumbai,Cochin,Evening,Night,3h,non-stop,6864
Air India,20/04/2019,Chennai,Kolkata,Night,Afternoon,2h 30m,1 stop,8457
Air India,02/03/2019,Chennai,Mumbai,Night,Afternoon,2h 10m,2 stops,6506
Air India,07/09/2019,Chennai,Delhi,Evening,Evening,4h 15m,1 stop,9635
Air India,11/12/2019,Delhi,Mumbai,Night,Afternoon,2h 30m,2 stops,14722
Air India,01/10/2019,Kolkata,Cochin,Morning,Evening,4h 15m,1 stop,11872
Air India,24/09/2019,Bangalore,Kolkata,Night,Evening,2h 10m,1 stop,14863
Air India,29/10/2019,Bangalore,Delhi,Morning,Afternoon,2h 30m,1 stop,13347
Air India,21/04/2019,Mumbai,Hyderabad,Night,Evening,2h 10m,2 stops,6314
Air India,02/10/2019,Bangalore,Kolkata,Morning,Afternoon,2h 10m,1 stop,8391
Air India,27/08/2019,Kolkata,Mumbai,Afternoon,Evening,2h 10m,2 stops,3972
Air India,02/08/2019,Bangalore,Kolkata,Afternoon,Morning,2h 30m,2 stops,14924
Air India,26/05/2019,Chennai,Cochin,Evening,Morning,2h 30m,2 stops,4458
Air India,03/07/2019,Delhi,Hyderabad,Night,Afternoon,2h 10m,2 stops,7181
Air India,28/05/2019,Chennai,Delhi,Afternoon,Night,4h 15m,1 stop,14697
Air India,09/04/2019,Mumbai,Hyderabad,Afternoon,Evening,1h 45m,non-stop,9905
Air India,29/07/2019,Bangalore,Kolkata,Morning,Afternoon,1h 45m,2 stops,14892
Air India,08/05/2019,Mumbai,Delhi,Afternoon,Night,4h 15m,1 stop,14652
Air India,25/01/2019,Mumbai,Delhi,Night,Evening,2h 30m,non-stop,8355
Air India,23/10/2019,Mumbai,Kolkata,Morning,Evening,2h 30m,1 stop,5694
Air India,24/11/2019,Bangalore,Cochin,Night,Afternoon,3h,non-stop,14056
Air India,25/03/2019,Bangalore,Cochin,Morning,Morning,2h 10m,non-stop,6065
Air India,11/12/2019,Bangalore,Cochin,Morning,Night,3h,non-stop,3199
Air India,14/05/2019,Mumbai,Kolkata,Evening,Evening,1h 45m,2 stops,9346
Air India,31/10/2019,Mumbai,Hyderabad,Evening,Morning,2h 10m,1 stop,7927
Air India,20/07/2019,Kolkata,Delhi,Morning,Afternoon,1h 45m,2 stops,8188
Air India,13/08/2019,Mumbai,Hyderabad,Afternoon,Night,3h,non-stop,11285
Air India,01/10/2019,Bangalore,Delhi,Evening,Night,4h 15m,non-stop,12458
Air India,24/02/2019,Kolkata,Delhi,Afternoon,Evening,2h 10m,2 stops,13207
Air India,05/05/2019,Mumbai,Hyderabad,Evening,Night,2h 10m,2 stops,5208
Air India,25/10/2019,Bangalore,Hyderabad,Afternoon,Night,4h 15m,non-stop,4589
Air India,06/04/2019,Chennai,Hyderabad,Evening,Evening,4h 15m,1 stop,13589
Air India,10/03/2019,Bangalore,Kolkata,Morning,Night,1h 45m,non-stop,3075
Air India,19/08/2019,Mumbai,Kolkata,Afternoon,Morning,1h 45m,1 stop,3938
Air India,04/10/2019,Bangalore,Cochin,Night,Afternoon,3h,non-stop,5967
Air India,27/09/2019,Delhi,Hyderabad,Night,Evening,4h 15m,2 stops,6057
Air India,04/11/2019,Chennai,Mumbai,Afternoon,Evening,2h 30m,1 stop,10649
Air India,27/10/2019,Chennai,Delhi,Night,Evening,2h 10m,non-stop,12969
Air India,02/11/2019,Mumbai,Hyderabad,Morning,Evening,2h 10m,2 stops,4130
Air India,30/08/2019,Mumbai,Delhi,Night,Evening,3h,1 stop,5619
Air India,09/10/2019,Kolkata,Cochin,Evening,Night,2h 30m,non-stop,11448
Air India,23/11/2019,Bangalore,Delhi,Evening,Evening,3h,2 stops,12643
Air India,01/06/2019,Bangalore,Mumbai,Afternoon,Morning,4h 15m,1 stop,10781
Air India,26/08/2019,Kolkata,Delhi,Afternoon,Night,1h 45m,2 stops,8228
Air India,01/12/2019,Chennai,Delhi,Evening,Evening,2h 10m,non-stop,9612
Air India,21/07/2019,Chennai,Delhi,Evening,Afternoon,2h 10m,2 stops,11341
Air India,15/03/2019,Mumbai,Kolkata,Evening,Afternoon,2h 10m,1 stop,14153
Air India,20/06/2019,Mumbai,Delhi,Morning,Night,2h 30m,non-stop,13763
Air India,23/01/2019,Mumbai,Hyderabad,Evening,Night,4h 15m,non-stop,11670
Air India,08/11/2019,Chennai,Kolkata,Night,Afternoon,1h 45m,2 stops,9717
Air India,20/10/2019,Bangalore,Delhi,Evening,Evening,1h 45m,non-stop,9005
Air India,09/01/2019,Kolkata,Delhi,Afternoon,Morning,2h 10m,non-stop,13762
Air India,07/12/2019,Kolkata,Mumbai,Morning,Night,2h 30m,1 stop,11245
Air India,10/09/2019,Bangalore,Delhi,Evening,Night,1h 45m,non-stop,5168
Air India,07/05/2019,Delhi,Hyderabad,Evening,Evening,2h 10m,2 stops,6320
Air India,07/01/2019,Delhi,Cochin,Night,Evening,2h 10m,2 stops,11746
Air India,28/01/2019,Kolkata,Mumbai,Afternoon,Night,3h,2 stops,3459
Air India,17/01/2019,Mumbai,Delhi,Morning,Night,2h 30m,1 stop,3562
Air India,17/05/2019,Delhi,Cochin,Evening,Evening,2h 10m,2 stops,3675
Air India,25/06/2019,Bangalore,Mumbai,Night,Afternoon,1h 45m,1 stop,6498
Air India,05/01/2019,Chennai,Delhi,Evening,Night,2h 10m,2 stops,3213
Air India,27/10/2019,Mumbai,Delhi,Afternoon,Morning,1h 45m,1 stop,3557
Air India,27/09/2019,Kolkata,Mumbai,Night,Night,3h,non-stop,11198
Air India,10/01/2019,Delhi,Cochin,Evening,Evening,2h 10m,non-stop,4889
Air India,26/05/2019,Bangalore,Delhi,Evening,Afternoon,2h 10m,non-stop,7495
Air India,21/05/2019,Chennai,Hyderabad,Evening,Morning,2h 10m,1 stop,8966
Air India,08/07/2019,Chennai,Kolkata,Night,Night,4h 15m,1 stop,4746
Air India,26/01/2019,Delhi,Kolkata,Afternoon,Morning,2h 30m,non-stop,3487
Air India,16/06/2019,Kolkata,Hyderabad,Night,Afternoon,3h,1 stop,14654
Air India,09/09/2019,Mumbai,Delhi,Evening,Afternoon,1h 45m,non-stop,6191
Air India,23/12/2019,Delhi,Mumbai,Evening,Afternoon,1h 45m,1 stop,10595
Air India,02/06/2019,Kolkata,Mumbai,Evening,Afternoon,1h 45m,non-stop,10170
Air India,21/07/2019,Kolkata,Cochin,Afternoon,Morning,2h 30m,2 stops,5302
Air India,09/03/2019,Bangalore,Delhi,Afternoon,Evening,4h 15m,non-stop,14462
Air India,26/10/2019,Bangalore,Delhi,Afternoon,Morning,2h 10m,non-stop,12235
Air India,19/12/2019,Bangalore,Hyderabad,Afternoon,Morning,3h,2 stops,10381
Air India,24/09/2019,Chennai,Kolkata,Evening,Evening,2h 30m,1 stop,14770
Air India,31/03/2019,Chennai,Mumbai,Morning,Morning,1h 45m,2 stops,4975
Air India,14/03/2019,Delhi,Kolkata,Evening,Evening,3h,1 stop,6308
Air India,16/07/2019,Delhi,Cochin,Night,Night,2h 30m,non-stop,13824
Air India,11/01/2019,Chennai,Hyderabad,Evening,Morning,2h 30m,non-stop,5581
Air India,03/06/2019,Bangalore,Mumbai,Night,Morning,2h 30m,1 stop,5982
Air India,12/05/2019,Bangalore,Delhi,Afternoon,Morning,3h,non-stop,8697
Air India,02/08/2019,Kolkata,Hyderabad,Afternoon,Evening,2h 10m,non-stop,5876
Air India,04/08/2019,Bangalore,Mumbai,Night,Morning,2h 10m,1 stop,7924
Air India,07/06/2019,Delhi,Cochin,Evening,Morning,2h 10m,non-stop,12290
Air India,11/02/2019,Chennai,Delhi,Afternoon,Evening,4h 15m,non-stop,13631
